80,34,503.07086,0.6055046,120.540924,86.3451,52.1244,57.196835
80,35,514.6693,0.65626913,146.32028,86.3451,56.770336,59.210682
80,36,546.8819,0.8703364,153.23132,88.72941,58.004784,60.309593
80,37,549.86615,0.8703364,164.879,89.05098,58.004784,60.823936
80,38,556.0,0.8703364,172.78648,97.04314,58.392345,67.20079
80,39,607.6378,1.1137614,218.82207,101.01961,69.0,70.49456
80,40,610.80316,1.1137614,234.07117,101.01961,69.41148,71.1088
8,0,25578.04,10.369419,655.15656,2037.6627,3024.9282,141.00594
90,25,271.07874,0.12110092,27.22064,59.360783,34.732056,26.892185
90,26,271.8189,0.12110092,28.66548,59.360783,34.732056,26.98714
90,27,281.58267,0.17859328,33.405693,59.360783,36.885166,27.991098
90,28,297.74802,0.17859328,35.66548,60.17647,36.885166,29.052423
90,29,300.22046,0.2470948,41.483986,63.796078,36.885166,29.806133
90,30,302.07874,0.2470948,43.640568,63.796078,36.885166,29.806133
90,31,307.70078,0.2470948,57.537365,65.95294,41.34928,33.275963
90,32,312.4567,0.2470948,62.088966,69.67843,41.34928,33.699306
90,33,322.17322,0.2470948,68.80071,74.27451,41.34928,34.330364
90,34,324.96063,0.2470948,72.52669,74.27451,41.34928,35.07023
90,35,331.7638,0.2470948,92.2242,74.27451,44.78469,36.66271
90,36,360.55118,0.3584098,97.3274,76.65882,45.24402,37.599407
90,37,361.48032,0.3584098,105.651245,76.65882,45.24402,38.11375
90,38,366.92914,0.3584098,112.04982,82.69019,45.24402,43.736893
90,39,406.92126,0.5522936,143.64413,85.04314,51.92823,46.20079
90,40,408.71652,0.5522936,155.02135,85.04314,51.92823,46.815033
90,41,410.32285,0.5522936,158.20285,85.04314,51.92823,46.815033
90,42,415.14172,0.5522936,167.71175,85.39608,51.92823,47.65183
90,43,457.02362,0.9211009,187.4306,92.745094,57.966507,51.329376
90,44,457.02362,0.9211009,192.32741,93.52941,57.966507,51.91197
90,45,463.46457,0.9211009,203.43773,94.01961,57.966507,51.91197
9,0,2150.0708,8.192049,655.15656,677.0039,3024.9282,109.14837
